m,pct_0,n,op_1_count,op_0_count,op_1_pct,op_0_pct,op_1_avg_degree,op_0_avg_degree,global_avg,discrepancy
6,0.05,1000.0,950.0,50.0,95.0,5.0,9.779031578947368,52.7584,0.7634694566926541,-0.18653054330734584
6,0.1,1000.0,900.0,100.0,90.0,10.0,8.975855555555555,38.4973,0.6532675808342269,-0.24673241916577318
6,0.15,1000.0,850.0,150.0,85.0,15.0,8.442929411764705,31.67673333333333,0.5717288331073432,-0.2782711668926568
6,0.2,1000.0,800.0,200.0,80.0,20.0,8.055237499999999,27.419050000000002,0.5072466119336105,-0.2927533880663895
6,0.25,1000.0,750.0,250.0,75.0,25.0,7.734306666666666,24.509079999999997,0.45118376361960566,-0.29881623638039434
6,0.3,1000.0,700.0,300.0,70.0,30.0,7.449,22.379,0.39947459418408804,-0.3005254058159119
6,0.35,1000.0,650.0,350.0,65.0,35.0,7.232984615384615,20.647314285714288,0.35731176268440556,-0.29268823731559446
6,0.4,1000.0,600.0,400.0,60.0,40.0,7.021216666666667,19.288175000000003,0.315464837179478,-0.28453516282052194
6,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,6.834363636363636,18.153555555555556,0.27791538163450147,-0.2720846183654986
7,0.05,1000.0,950.0,50.0,95.0,5.0,11.462684210526316,60.248999999999995,0.7709264677742689,-0.17907353222573108
7,0.1,1000.0,900.0,100.0,90.0,10.0,10.525233333333333,44.2929,0.6615043142737516,-0.23849568572624846
7,0.15,1000.0,850.0,150.0,85.0,15.0,9.910176470588235,36.522333333333336,0.5808514137882635,-0.26914858621173643
7,0.2,1000.0,800.0,200.0,80.0,20.0,9.4418375,31.742649999999998,0.514994047168535,-0.28500595283146507
7,0.25,1000.0,750.0,250.0,75.0,25.0,9.081173333333334,28.36448,0.45986310300434385,-0.29013689699565615
7,0.3,1000.0,700.0,300.0,70.0,30.0,8.761657142857143,25.89613333333333,0.40983020599843856,-0.29016979400156145
7,0.35,1000.0,650.0,350.0,65.0,35.0,8.486184615384616,23.959942857142856,0.364458541486399,-0.285541458513601
7,0.4,1000.0,600.0,400.0,60.0,40.0,8.248483333333333,22.382275,0.3238283825612463,-0.27617161743875374
7,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,8.034509090909092,21.07337777777778,0.28604165044317403,-0.263958349556826
8,0.05,1000.0,950.0,50.0,95.0,5.0,13.14443157894737,67.6958,0.7762657659081167,-0.1737342340918833
8,0.1,1000.0,900.0,100.0,90.0,10.0,12.079366666666667,50.0057,0.667899591967876,-0.23210040803212412
8,0.15,1000.0,850.0,150.0,85.0,15.0,11.376235294117649,41.348,0.5878693893970881,-0.2621306106029119
8,0.2,1000.0,800.0,200.0,80.0,20.0,10.83365,36.0254,0.5209230678382674,-0.2790769321617327
8,0.25,1000.0,750.0,250.0,75.0,25.0,10.423599999999999,32.2172,0.46615608226178756,-0.2838439177382124
8,0.3,1000.0,700.0,300.0,70.0,30.0,10.056799999999999,29.4408,0.4153479948577832,-0.2846520051422168
8,0.35,1000.0,650.0,350.0,65.0,35.0,9.743692307692307,27.25314285714286,0.3702403886879304,-0.2797596113120696
8,0.4,1000.0,600.0,400.0,60.0,40.0,9.470633333333332,25.474050000000002,0.3289561702756384,-0.27104382972436164
8,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,9.2304,23.98951111111111,0.2917457484836318,-0.25825425151636827
9,0.05,1000.0,950.0,50.0,95.0,5.0,14.837694736842105,74.8438,0.7812904438491931,-0.16870955615080682
9,0.1,1000.0,900.0,100.0,90.0,10.0,13.635055555555555,55.6645,0.6733070015267799,-0.2266929984732201
9,0.15,1000.0,850.0,150.0,85.0,15.0,12.847105882352942,46.119733333333336,0.5937702390502525,-0.2562297609497475
9,0.2,1000.0,800.0,200.0,80.0,20.0,12.2552875,40.16885,0.5286025818238839,-0.27139741817611623
9,0.25,1000.0,750.0,250.0,75.0,25.0,11.757426666666667,36.07972,0.4704001127532546,-0.27959988724674534
9,0.3,1000.0,700.0,300.0,70.0,30.0,11.363342857142857,32.94553333333333,0.42149800388151726,-0.2785019961184827
9,0.35,1000.0,650.0,350.0,65.0,35.0,11.014276923076922,30.51062857142857,0.3761829798176665,-0.2738170201823335
9,0.4,1000.0,600.0,400.0,60.0,40.0,10.70545,28.536825,0.3349845323054092,-0.2650154676945908
9,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,10.443727272727271,26.875444444444444,0.29751710631202183,-0.2524828936879782
10,0.05,1000.0,950.0,50.0,95.0,5.0,16.556378947368422,81.4288,0.786776039375372,-0.16322396062462802
10,0.1,1000.0,900.0,100.0,90.0,10.0,15.202766666666667,61.1751,0.6786106417264292,-0.22138935827357087
10,0.15,1000.0,850.0,150.0,85.0,15.0,14.325317647058823,50.8232,0.5990386307945706,-0.25096136920542933
10,0.2,1000.0,800.0,200.0,80.0,20.0,13.657825,44.3687,0.5332058330214188,-0.26679416697858127
10,0.25,1000.0,750.0,250.0,75.0,25.0,13.121213333333333,39.83636,0.4764876896161902,-0.27351231038380974
10,0.3,1000.0,700.0,300.0,70.0,30.0,12.666271428571429,36.44536666666667,0.4256672940719454,-0.2743327059280546
10,0.35,1000.0,650.0,350.0,65.0,35.0,12.277015384615385,33.771257142857145,0.38053601153579786,-0.26946398846420216
10,0.4,1000.0,600.0,400.0,60.0,40.0,11.940283333333333,31.589575,0.3391935547736238,-0.26080644522637614
10,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,11.6394,29.774066666666666,0.3007228261742651,-0.24927717382573494
11,0.05,1000.0,950.0,50.0,95.0,5.0,18.240652631578946,88.58760000000001,0.7896750447167759,-0.16032495528322407
11,0.1,1000.0,900.0,100.0,90.0,10.0,16.764133333333334,66.7028,0.6824113958106307,-0.21758860418936937
11,0.15,1000.0,850.0,150.0,85.0,15.0,15.790682352941175,55.5728,0.6023921512415686,-0.24760784875843136
11,0.2,1000.0,800.0,200.0,80.0,20.0,15.061675000000001,48.5433,0.5367940071844004,-0.2632059928155997
11,0.25,1000.0,750.0,250.0,75.0,25.0,14.4646,43.6382,0.47977896305353324,-0.27022103694646676
11,0.3,1000.0,700.0,300.0,70.0,30.0,13.983357142857141,39.89883333333333,0.4304852699944427,-0.2695147300055572
11,0.35,1000.0,650.0,350.0,65.0,35.0,13.551907692307694,36.997885714285715,0.3846131379314096,-0.26538686206859047
11,0.4,1000.0,600.0,400.0,60.0,40.0,13.168733333333334,34.6419,0.34232230180369716,-0.2576776981963028
11,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,12.831600000000002,32.66804444444445,0.3037659128840915,-0.24623408711590855
12,0.05,1000.0,950.0,50.0,95.0,5.0,19.960873684210526,94.9834,0.7940542454254776,-0.15594575457452237
12,0.1,1000.0,900.0,100.0,90.0,10.0,18.345744444444446,72.0083,0.6869484958732479,-0.213051504126752
12,0.15,1000.0,850.0,150.0,85.0,15.0,17.278188235294117,60.17026666666666,0.6066565296882996,-0.24334347031170028
12,0.2,1000.0,800.0,200.0,80.0,20.0,16.4654375,52.69825,0.5403369487579898,-0.2596630512420102
12,0.25,1000.0,750.0,250.0,75.0,25.0,15.826666666666668,47.368,0.48379190395099286,-0.2662080960490072
12,0.3,1000.0,700.0,300.0,70.0,30.0,15.280328571428573,43.3859,0.43316197620582636,-0.2668380237941736
12,0.35,1000.0,650.0,350.0,65.0,35.0,14.823846153846155,40.21857142857143,0.3876513717684718,-0.26234862823152816
12,0.4,1000.0,600.0,400.0,60.0,40.0,14.41605,37.655925,0.3462093641032195,-0.25379063589678047
12,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,14.059163636363637,35.50991111111111,0.3080731475343622,-0.24192685246563783
13,0.05,1000.0,950.0,50.0,95.0,5.0,21.671631578947366,101.479,0.7972251423561986,-0.15277485764380147
13,0.1,1000.0,900.0,100.0,90.0,10.0,19.904177777777775,77.4824,0.6891811353039469,-0.21081886469605307
13,0.15,1000.0,850.0,150.0,85.0,15.0,18.763023529411765,64.75619999999999,0.6101334402160399,-0.23986655978396015
13,0.2,1000.0,800.0,200.0,80.0,20.0,17.87385,56.8146,0.5432071407972511,-0.25679285920274897
13,0.25,1000.0,750.0,250.0,75.0,25.0,17.178533333333334,51.1124,0.4865515184619742,-0.2634484815380258
13,0.3,1000.0,700.0,300.0,70.0,30.0,16.58907142857143,46.832166666666666,0.4360558800102224,-0.2639441199897775
13,0.35,1000.0,650.0,350.0,65.0,35.0,16.091353846153847,43.436057142857145,0.3906068383533137,-0.2593931616466863
13,0.4,1000.0,600.0,400.0,60.0,40.0,15.649466666666667,40.6808,0.3488825416832422,-0.2511174583167578
13,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,15.262709090909091,38.37224444444445,0.3100692103998014,-0.23993078960019862
14,0.05,1000.0,950.0,50.0,95.0,5.0,23.391778947368422,107.71620000000001,0.8006830543912328,-0.14931694560876718
14,0.1,1000.0,900.0,100.0,90.0,10.0,21.47141111111111,82.8373,0.6916759804404868,-0.20832401955951313
14,0.15,1000.0,850.0,150.0,85.0,15.0,20.23510588235294,69.38773333333333,0.6125657053745099,-0.23743429462549004
14,0.2,1000.0,800.0,200.0,80.0,20.0,19.29465,60.8614,0.5465618398749191,-0.2534381601250809
14,0.25,1000.0,750.0,250.0,75.0,25.0,18.53948,54.813559999999995,0.4898983941129113,-0.2601016058870887
14,0.3,1000.0,700.0,300.0,70.0,30.0,17.899514285714286,50.26113333333333,0.4386103037018156,-0.26138969629818437
14,0.35,1000.0,650.0,350.0,65.0,35.0,17.35869230769231,46.642428571428574,0.3930220221908715,-0.25697797780912857
14,0.4,1000.0,600.0,400.0,60.0,40.0,16.87895,43.701575000000005,0.35083518562267,-0.24916481437732999
14,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,16.457727272727272,41.236111111111114,0.3122558244751212,-0.23774417552487886
15,0.05,1000.0,950.0,50.0,95.0,5.0,25.118242105263157,113.7534,0.803572517406036,-0.14642748259396388
15,0.1,1000.0,900.0,100.0,90.0,10.0,23.07306666666667,87.8424,0.6958855918408138,-0.2041144081591863
15,0.15,1000.0,850.0,150.0,85.0,15.0,21.716341176470586,73.94073333333334,0.6148871735100527,-0.23511282648994722
15,0.2,1000.0,800.0,200.0,80.0,20.0,20.716237500000002,64.88505,0.5495526670861396,-0.2504473329138604
15,0.25,1000.0,750.0,250.0,75.0,25.0,19.898986666666666,58.50304,0.49232730640345834,-0.25767269359654166
15,0.3,1000.0,700.0,300.0,70.0,30.0,19.217457142857143,53.65926666666666,0.44142999029492197,-0.25857000970507804
15,0.35,1000.0,650.0,350.0,65.0,35.0,18.638199999999998,49.81477142857143,0.39555940836922104,-0.254440591630779
15,0.4,1000.0,600.0,400.0,60.0,40.0,18.133533333333332,46.6747,0.35390198237762877,-0.24609801762237127
15,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,17.671090909090907,44.068666666666665,0.3142194934808411,-0.23578050651915894
16,0.05,1000.0,950.0,50.0,95.0,5.0,26.836484210526315,119.8668,0.8064667596407032,-0.1435332403592967
16,0.1,1000.0,900.0,100.0,90.0,10.0,24.64602222222222,93.0658,0.697907987831709,-0.2020920121682911
16,0.15,1000.0,850.0,150.0,85.0,15.0,23.21741176470588,78.35466666666666,0.6184071784593091,-0.23159282154069083
16,0.2,1000.0,800.0,200.0,80.0,20.0,22.143762499999998,68.86495,0.552540773907443,-0.24745922609255708
16,0.25,1000.0,750.0,250.0,75.0,25.0,21.27552,62.12544,0.4952897937074803,-0.2547102062925197
16,0.3,1000.0,700.0,300.0,70.0,30.0,20.54115714285714,57.030633333333334,0.4441171477807724,-0.2558828522192275
16,0.35,1000.0,650.0,350.0,65.0,35.0,19.89713846153846,53.01388571428571,0.3969394502097198,-0.2530605497902802
16,0.4,1000.0,600.0,400.0,60.0,40.0,19.363383333333335,49.674925,0.35535105624157476,-0.24464894375842522
16,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,18.884,46.89288888888889,0.3164903287500953,-0.23350967124990477
17,0.05,1000.0,950.0,50.0,95.0,5.0,28.58081052631579,125.40460000000002,0.8093901539443003,-0.1406098460556997
17,0.1,1000.0,900.0,100.0,90.0,10.0,26.261455555555553,97.8669,0.7018039159671531,-0.1981960840328469
17,0.15,1000.0,850.0,150.0,85.0,15.0,24.708576470588238,82.79806666666667,0.6206485595623221,-0.22935144043767783
17,0.2,1000.0,800.0,200.0,80.0,20.0,23.559524999999997,72.87190000000001,0.5546639211445141,-0.24533607885548595
17,0.25,1000.0,750.0,250.0,75.0,25.0,22.627426666666665,65.80572000000001,0.4970536100923146,-0.2529463899076854
17,0.3,1000.0,700.0,300.0,70.0,30.0,21.841228571428573,60.4438,0.4454306566743618,-0.25456934332563813
17,0.35,1000.0,650.0,350.0,65.0,35.0,21.193261538461538,56.13251428571429,0.4000621855220862,-0.2499378144779138
17,0.4,1000.0,600.0,400.0,60.0,40.0,20.605566666666668,52.64665,0.3575152594653415,-0.2424847405346585
17,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,20.089672727272728,49.71706666666667,0.31785786183116416,-0.2321421381688359
18,0.05,1000.0,950.0,50.0,95.0,5.0,30.2940947368421,131.4522,0.811219705429161,-0.13878029457083887
18,0.1,1000.0,900.0,100.0,90.0,10.0,27.842088888888888,102.94120000000001,0.7036456963013358,-0.19635430369866433
18,0.15,1000.0,850.0,150.0,85.0,15.0,26.188364705882353,87.27926666666666,0.6225029951764601,-0.22749700482353988
18,0.2,1000.0,800.0,200.0,80.0,20.0,24.971700000000002,76.8732,0.5563866340705128,-0.24361336592948724
18,0.25,1000.0,750.0,250.0,75.0,25.0,24.003719999999998,69.39684,0.49958768567429623,-0.2504123143257038
18,0.3,1000.0,700.0,300.0,70.0,30.0,23.182771428571428,63.74686666666666,0.44846817111938825,-0.2515318288806117
18,0.35,1000.0,650.0,350.0,65.0,35.0,22.471876923076923,59.27222857142857,0.40189222502402594,-0.24810777497597405
18,0.4,1000.0,600.0,400.0,60.0,40.0,21.850883333333332,55.603675,0.35921195615472507,-0.24078804384527494
18,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,21.305672727272725,52.519733333333335,0.3198264747668994,-0.23017352523310064
19,0.05,1000.0,950.0,50.0,95.0,5.0,32.014831578947366,137.2782,0.8133068710557186,-0.1366931289442812
19,0.1,1000.0,900.0,100.0,90.0,10.0,29.4461,107.7651,0.7065938208350103,-0.1934061791649897
19,0.15,1000.0,850.0,150.0,85.0,15.0,27.709164705882355,91.50139999999999,0.625614256554572,-0.2243857434454279
19,0.2,1000.0,800.0,200.0,80.0,20.0,26.398699999999998,80.7952,0.5584360482023653,-0.24156395179763485
19,0.25,1000.0,750.0,250.0,75.0,25.0,25.35733333333333,73.04,0.5008075412333451,-0.24919245876665486
19,0.3,1000.0,700.0,300.0,70.0,30.0,24.47232857142857,67.1579,0.449089716172135,-0.25091028382786495
19,0.35,1000.0,650.0,350.0,65.0,35.0,23.747769230769233,62.40557142857143,0.40358448393235263,-0.2464155160676474
19,0.4,1000.0,600.0,400.0,60.0,40.0,23.10055,58.544174999999996,0.36093206818538454,-0.23906793181461541
19,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,22.49849090909091,55.34184444444444,0.32069598711245845,-0.22930401288754154
20,0.05,1000.0,950.0,50.0,95.0,5.0,33.76341052631579,142.4952,0.8161070714441756,-0.1338929285558244
20,0.1,1000.0,900.0,100.0,90.0,10.0,31.040333333333333,112.637,0.7087437889337822,-0.19125621106621776
20,0.15,1000.0,850.0,150.0,85.0,15.0,29.205376470588234,95.8362,0.6274724956232626,-0.2225275043767374
20,0.2,1000.0,800.0,200.0,80.0,20.0,27.826025,84.6959,0.5604283671900377,-0.23957163280996233
20,0.25,1000.0,750.0,250.0,75.0,25.0,26.7402,76.57939999999999,0.5033680404611036,-0.2466319595388964
20,0.3,1000.0,700.0,300.0,70.0,30.0,25.81001428571429,70.4433,0.45148882995958145,-0.2485111700404185
20,0.35,1000.0,650.0,350.0,65.0,35.0,25.02015384615385,65.53399999999999,0.4047408565949378,-0.2452591434050622
20,0.4,1000.0,600.0,400.0,60.0,40.0,24.346983333333334,61.479525,0.3627518514677597,-0.23724814853224033
20,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,23.732872727272728,58.10426666666666,0.322945232004828,-0.22705476799517205
21,0.05,1000.0,950.0,50.0,95.0,5.0,35.49351578947368,147.9832,0.8182058758114175,-0.13179412418858247
21,0.1,1000.0,900.0,100.0,90.0,10.0,32.650555555555556,117.325,0.7111769148865856,-0.18882308511341442
21,0.15,1000.0,850.0,150.0,85.0,15.0,30.69681176470588,100.17139999999999,0.6290816060859421,-0.22091839391405782
21,0.2,1000.0,800.0,200.0,80.0,20.0,29.2542,88.5732,0.5622476521236324,-0.23775234787636765
21,0.25,1000.0,750.0,250.0,75.0,25.0,28.107573333333335,80.14928,0.504827279408698,-0.245172720591302
21,0.3,1000.0,700.0,300.0,70.0,30.0,27.140642857142858,73.73183333333333,0.45341198010767103,-0.24658801989232895
21,0.35,1000.0,650.0,350.0,65.0,35.0,26.306246153846153,68.62554285714286,0.40659680531330467,-0.24340319468669536
21,0.4,1000.0,600.0,400.0,60.0,40.0,25.597600000000003,64.3986,0.3642502292220622,-0.23574977077793782
21,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,24.951345454545454,60.87724444444444,0.32426458113050066,-0.22573541886949935
22,0.05,1000.0,950.0,50.0,95.0,5.0,37.218,153.498,0.8200091895058311,-0.12999081049416877
22,0.1,1000.0,900.0,100.0,90.0,10.0,34.24424444444444,122.12180000000001,0.7129689370977387,-0.18703106290226137
22,0.15,1000.0,850.0,150.0,85.0,15.0,32.2134,104.3374,0.6312534663182761,-0.2187465336817239
22,0.2,1000.0,800.0,200.0,80.0,20.0,30.68645,92.4142,0.5640569390710019,-0.23594306092899817
22,0.25,1000.0,750.0,250.0,75.0,25.0,29.469826666666666,83.71852000000001,0.5063498323985638,-0.2436501676014362
22,0.3,1000.0,700.0,300.0,70.0,30.0,28.466371428571428,77.01846666666667,0.4550791869753409,-0.2449208130246591
22,0.35,1000.0,650.0,350.0,65.0,35.0,27.593338461538462,71.7038,0.4081836377230219,-0.2418163622769781
22,0.4,1000.0,600.0,400.0,60.0,40.0,26.848216666666666,67.307675,0.36561015490498183,-0.23438984509501815
22,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,26.139363636363637,63.67855555555556,0.32477130483454814,-0.22522869516545188
23,0.05,1000.0,950.0,50.0,95.0,5.0,38.9706,158.39860000000002,0.8224564813182436,-0.12754351868175648
23,0.1,1000.0,900.0,100.0,90.0,10.0,35.85668888888889,126.7098,0.7152060661587959,-0.18479393384120418
23,0.15,1000.0,850.0,150.0,85.0,15.0,33.73581176470588,108.44373333333333,0.6336374344996656,-0.21636256550033434
23,0.2,1000.0,800.0,200.0,80.0,20.0,32.133175,96.1773,0.5662435843598351,-0.23375641564016483
23,0.25,1000.0,750.0,250.0,75.0,25.0,30.85996,87.18812,0.5084781612663611,-0.24152183873363878
23,0.3,1000.0,700.0,300.0,70.0,30.0,29.785814285714288,80.30643333333333,0.4562669660257769,-0.24373303397422305
23,0.35,1000.0,650.0,350.0,65.0,35.0,28.871738461538463,74.78677142857143,0.4093162474967994,-0.2406837525032006
23,0.4,1000.0,600.0,400.0,60.0,40.0,28.081433333333333,70.23285,0.3664959923459142,-0.23350400765408577
23,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,27.364836363636364,66.4252,0.3262187706383341,-0.22378122936166595
24,0.05,1000.0,950.0,50.0,95.0,5.0,40.70498947368421,163.5652,0.8241940852626396,-0.1258059147373603
24,0.1,1000.0,900.0,100.0,90.0,10.0,37.452422222222225,131.4082,0.7167863773770163,-0.1832136226229837
24,0.15,1000.0,850.0,150.0,85.0,15.0,35.26207058823529,112.5016,0.6360663962662296,-0.21393360373377035
24,0.2,1000.0,800.0,200.0,80.0,20.0,33.58665,99.8934,0.5684728714153787,-0.23152712858462138
24,0.25,1000.0,750.0,250.0,75.0,25.0,32.23476,90.68772000000001,0.509774878840132,-0.24022512115986808
24,0.3,1000.0,700.0,300.0,70.0,30.0,31.11937142857143,83.54813333333334,0.457899189146973,-0.24210081085302704
24,0.35,1000.0,650.0,350.0,65.0,35.0,30.17030769230769,77.82085714285714,0.41107780017671686,-0.23892219982328317
24,0.4,1000.0,600.0,400.0,60.0,40.0,29.331466666666664,73.1228,0.36782387996754495,-0.23217612003245502
24,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,28.588745454545457,69.16486666666667,0.3275781988998608,-0.22242180110013923
25,0.05,1000.0,950.0,50.0,95.0,5.0,42.42816842105263,168.8648,0.8257049424185773,-0.12429505758142266
25,0.1,1000.0,900.0,100.0,90.0,10.0,39.09073333333333,135.6834,0.7193551014913931,-0.18064489850860685
25,0.15,1000.0,850.0,150.0,85.0,15.0,36.74069411764706,116.80273333333332,0.6368444172432836,-0.21315558275671645
25,0.2,1000.0,800.0,200.0,80.0,20.0,34.990725,103.7871,0.5691773930215054,-0.23082260697849466
25,0.25,1000.0,750.0,250.0,75.0,25.0,33.612946666666666,94.16116,0.5113304413798964,-0.23866955862010364
25,0.3,1000.0,700.0,300.0,70.0,30.0,32.4563,86.76863333333333,0.4596095013379429,-0.24039049866205708
25,0.35,1000.0,650.0,350.0,65.0,35.0,31.464830769230772,80.85102857142857,0.41262206740004376,-0.2373779325999563
25,0.4,1000.0,600.0,400.0,60.0,40.0,30.579316666666667,76.006025,0.3688501698483747,-0.23114983015162527
25,0.45,1000.0,550.0,450.0,55.00000000000001,45.0,29.800472727272727,71.91053333333333,0.328667338396204,-0.22133266160379597
26,0.05,1000.0,950.0,50.0,95.0,5.0,44.14953684210526,174.11880000000002,0.8270796735299046,-0.12292032647009528
26,0.1,1000.0,900.0,100.0,90.0,10.0,40.68203333333334,140.3417,0.7205741231658113,-0.17942587683418887
26,0.15,1000.0,850.0,150.0,85.0,15.0,38.27198823529412,120.77873333333334,0.6388127008162772,-0.21118729918372284
26,0.2,1000.0,800.0,200.0,80.0,20.0,36.4505375,107.43785,0.5712743663505161,-0.22872563364948398
26,0.25,1000.0,750.0,250.0,75.0,25.0,34.991973333333334,97.61608,0.5128193137096733,-0.2371806862903268
